PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Month,Temperature,Humidity,Wind_Speed,AQI
0.3608507337255155,0.6352457364028544,0.5356798457087752,0.3780242589349419,0.4561803784726882,0.4389536770592181,0.2780748663101605,0.3784704479645716,0.4149131646019798,0.2412060301507537,1.0,0.0,9,0.3944020356234097,0.9300000000000002,0.4382022471910112,0.3164721141374838
0.1321998836382442,0.2192879893561262,0.2324011571841851,0.4319906596614127,0.3383438464635619,0.1450485730976438,0.0392156862745098,0.2568557315619145,0.3838539505660602,0.3732950466618808,0.3134205607476635,0.0,4,0.743002544529262,0.2949999999999999,0.6011235955056179,0.0933852140077821
0.1747365699140216,0.2379147683747933,0.4650433944069431,0.1752610754362067,0.3722990202657361,0.2173997706570891,0.2103386809269162,0.2912621359223301,0.4698002489478989,0.1852117731514716,0.065196261682243,1.0,6,0.3969465648854962,0.6575,0.797752808988764,0.0985732814526589
0.2458465317732238,0.4286175059468612,0.422854387656702,0.1606019329311798,0.3690779761105892,0.2070144312944893,0.2424242424242425,0.3341849770056209,0.3946416928457116,0.2254127781765972,0.11603738317757,1.0,3,0.8117048346055981,0.3150000000000001,0.2865168539325842,0.2127107652399481
0.1099618592022755,0.2557351933233883,1.0,0.0080430693390413,0.6124010199973158,0.153703022566477,0.4242424242424243,1.0,0.0233536838361685,0.0,0.0,0.5416666666666679,7,0.3867684478371501,0.6875,0.6685393258426966,0.1271076523994811
0.3360268924946668,0.4461557069709309,0.110655737704918,0.2427190763442952,0.3129781237417796,0.1471256409701638,1.0,0.4421733946516777,0.3423626341058622,0.0,0.2015700934579439,0.5416666666666679,5,0.6717557251908397,0.3125,0.5056179775280899,0.2749675745784695
0.5799340616717306,1.0,1.0,0.5723551923201661,1.0,0.5265367056838098,0.5311942959001783,0.3321410321921308,0.8141781755675422,0.7307968413496051,0.8858317757009346,1.0,9,0.4402035623409669,0.6500000000000001,0.6573033707865168,0.7392996108949416
1.0,0.4757085836390759,0.5749758919961426,0.3921644937406758,0.7264796671587707,0.2508059456067851,0.5989304812834225,0.2459546925566343,0.2044929168395472,0.0330222541277817,0.0550280373831775,0.0,10,0.4707379134860051,0.4975000000000003,0.1797752808988764,0.8404669260700389
0.3505721119658672,0.5371124460750715,0.4353905496624879,0.5408315495881171,0.6380351630653603,0.3636599666803695,0.3850267379679145,0.5423266905126896,0.4696817023294412,0.1737257717157214,0.4719252336448598,0.5416666666666679,12,0.1246819338422391,0.2275,0.3820224719101123,0.3164721141374838
0.4462473333764302,0.4878845300971657,1.0,0.2506324187585133,0.6523956515903905,0.0230208355870962,0.5276292335115865,0.7194685743484925,0.1666765455515382,0.1751615218951902,0.0,0.5416666666666679,2,0.2697201017811704,0.3250000000000002,0.398876404494382,0.3164721141374838
